age,income,past_spend,days_since_active,device_mobile,promo_email,outcome_ltv
23.0,32569.19,99.72,17,0,0,57.74
32.0,88162.79,520.32,17,0,0,229.4
49.0,87342.65,2465.94,10,1,0,414.15
46.0,109612.36,487.21,16,1,0,331.36
19.0,50249.57,18.22,17,1,0,157.32
39.0,87320.38,8.72,12,1,0,199.78
18.0,62907.33,193.1,15,0,0,251.69
36.0,99761.87,108.94,14,1,0,253.04
58.0,95549.07,838.46,14,1,0,314.76
24.0,75280.23,931.54,4,1,0,298.17
25.0,61511.75,149.62,13,0,0,98.87
44.0,94023.3,197.0,18,1,0,177.03
18.0,86172.61,134.76,12,0,0,209.09
27.0,52888.99,1195.07,13,0,1,323.65
42.0,36805.03,349.23,13,1,0,162.02
27.0,62786.68,533.76,16,1,0,163.56
32.0,107885.35,268.48,16,1,0,264.15
44.0,98662.18,498.5,16,1,0,269.6
40.0,42191.81,243.76,19,1,0,127.17
38.0,40806.06,207.51,12,1,0,129.18
31.0,101867.1,503.22,15,1,0,203.86
39.0,41609.1,447.1,14,1,1,96.26
34.0,82732.38,173.74,12,0,0,161.75
40.0,54598.22,80.88,20,0,0,100.73
29.0,110426.12,229.89,16,1,0,202.92
33.0,50739.38,268.24,15,1,0,145.52
23.0,98584.04,495.35,11,1,1,453.73
35.0,74621.47,1229.79,10,0,1,433.35
25.0,76304.87,18.43,12,0,0,203.77
22.0,20742.29,139.63,16,1,0,122.71
38.0,20000.0,107.66,6,1,0,42.53
38.0,64485.85,348.87,16,1,0,159.02
44.0,76172.65,280.8,12,1,0,237.17
30.0,41870.05,652.89,15,1,1,209.76
40.0,42782.66,138.81,14,1,0,100.46
42.0,84036.82,451.32,10,0,0,336.33
40.0,84071.36,1076.47,13,1,1,405.96
25.0,66556.47,1207.75,22,0,0,348.07
37.0,89505.04,1594.47,11,1,0,275.29
39.0,40644.94,741.98,18,1,0,137.94
35.0,61101.63,1182.17,16,0,0,278.86
18.0,111196.94,133.63,17,0,0,256.44
37.0,71708.05,110.06,13,0,1,166.39
62.0,73157.81,3.25,17,0,0,151.16
31.0,127648.66,613.53,17,0,1,606.11
26.0,35016.45,1386.03,13,1,1,304.37
39.0,89910.76,103.47,15,0,0,240.39
39.0,111599.66,506.6,12,0,0,267.66
49.0,61878.55,686.12,20,1,0,214.53
20.0,91490.77,1312.87,21,1,0,321.65
44.0,45449.51,520.45,15,0,1,279.95
42.0,52831.69,1758.2,21,0,0,343.83
33.0,79624.16,211.31,22,1,0,206.76
39.0,89964.17,215.34,11,0,0,233.01
47.0,98023.41,391.55,15,0,0,171.25
45.0,109240.71,241.85,22,1,0,162.97
21.0,68313.84,0.71,14,0,0,162.79
45.0,99840.29,657.96,12,1,0,335.21
34.0,61442.38,696.59,19,1,0,271.13
36.0,92552.28,687.13,20,1,0,219.33
36.0,75187.22,211.58,14,0,0,118.07
33.0,81141.95,369.38,9,1,0,277.87
49.0,80587.7,223.12,14,0,0,164.75
34.0,29882.37,8.08,13,1,0,5.72
22.0,41896.95,413.28,12,0,0,126.44
30.0,72563.54,66.06,15,0,0,146.18
37.0,27818.02,41.71,16,0,0,143.82
50.0,90780.28,704.27,14,0,0,317.27
42.0,91788.9,4.78,18,0,0,161.19
25.0,78179.26,1597.19,11,1,1,517.26
65.0,41971.65,362.07,14,1,1,195.46
38.0,104503.47,2037.75,15,1,1,608.74
50.0,120930.27,29.87,13,0,0,335.21
33.0,73676.92,437.97,13,1,0,202.02
41.0,82763.38,214.87,16,1,0,233.58
45.0,75043.47,927.29,18,0,0,236.48
50.0,83259.23,224.1,19,0,1,343.38
48.0,67011.03,150.88,15,0,0,173.62
45.0,69135.89,974.39,11,1,0,311.73
31.0,92642.94,234.72,16,1,0,303.0
28.0,128640.6,8.49,14,1,0,307.49
39.0,34998.22,247.39,12,1,1,169.06
46.0,67404.69,531.41,7,1,0,220.11
32.0,40488.49,146.76,18,1,0,-38.2
48.0,109800.62,282.81,10,1,0,242.24
52.0,55306.55,29.19,14,1,0,182.16
24.0,33919.98,443.48,19,1,0,172.68
25.0,85954.67,705.9,7,1,1,352.75
33.0,113607.78,266.63,12,0,0,288.11
39.0,86589.95,272.56,17,0,1,311.72
29.0,75119.95,46.21,15,0,0,209.34
51.0,80228.52,112.79,18,1,0,296.17
40.0,105371.02,84.02,22,0,0,260.57
35.0,48145.02,328.59,14,0,0,117.64
18.0,67203.82,376.72,13,1,0,192.16
19.0,58682.75,1487.38,12,1,0,362.2
38.0,40803.37,38.03,16,1,0,32.98
18.0,61790.62,457.98,22,0,1,234.92
47.0,97693.03,373.8,19,1,0,280.26
33.0,84165.05,363.08,19,0,0,281.35
74.0,86107.76,1032.41,17,1,0,321.91
63.0,73661.89,115.05,15,0,0,148.49
33.0,83083.09,20.81,16,0,0,213.07
34.0,49985.24,557.78,14,0,0,198.46
47.0,62262.25,211.68,15,1,1,259.52
55.0,74800.11,8.87,24,1,0,147.63
18.0,76937.9,144.76,20,0,0,181.0
18.0,78004.7,185.04,16,0,0,147.14
28.0,66541.62,479.65,10,1,0,335.06
42.0,60564.41,94.72,14,0,0,160.45
41.0,148944.28,266.41,15,1,0,371.96
48.0,92669.68,329.35,27,1,0,203.38
21.0,80328.69,307.39,14,1,0,255.66
18.0,64169.79,1823.69,13,0,1,362.46
45.0,58719.53,23.29,18,1,0,46.49
25.0,66729.99,1507.64,14,0,1,396.4
18.0,77320.72,436.06,14,1,0,322.95
37.0,22989.11,794.15,18,0,0,199.81
45.0,30765.26,281.4,23,0,0,53.25
34.0,54077.94,302.42,8,1,0,198.2
30.0,75178.49,1057.33,14,1,0,246.29
33.0,64018.17,1131.37,12,1,0,288.49
31.0,106953.03,136.36,23,0,0,256.76
19.0,32940.08,111.1,16,1,0,141.31
26.0,51216.36,342.82,18,1,0,72.43
41.0,108002.29,1152.68,14,1,0,289.99
39.0,73277.98,194.57,14,1,0,184.23
37.0,92121.06,527.8,17,1,1,312.51
23.0,121281.17,615.76,22,0,0,254.65
33.0,52654.89,754.06,16,1,0,212.31
18.0,67517.14,414.97,8,1,0,164.73
37.0,63189.33,257.46,15,0,0,285.01
52.0,21135.17,1705.87,17,1,1,234.76
18.0,62240.08,472.51,11,1,0,186.22
28.0,92026.55,652.02,16,0,0,282.13
39.0,83514.74,211.55,6,1,0,150.79
50.0,85477.08,554.25,13,1,0,275.8
30.0,60612.28,149.07,7,1,1,272.51
27.0,53597.57,140.58,13,1,0,127.79
18.0,101731.39,627.15,23,1,0,283.87
36.0,57567.07,368.44,15,0,0,193.39
60.0,77352.05,574.86,10,1,0,313.95
38.0,74083.37,156.97,14,0,0,310.88
35.0,106542.93,456.55,8,1,0,239.67
39.0,94285.31,293.43,11,0,1,293.4
35.0,37618.53,454.36,16,0,0,143.81
25.0,40311.17,171.87,14,0,0,15.86
45.0,84472.75,628.42,18,1,0,278.26
38.0,68391.56,819.77,13,1,0,248.41
35.0,58620.71,150.5,16,1,0,168.66
23.0,95390.7,178.78,13,0,0,217.48
51.0,74686.48,541.11,11,0,0,244.23
43.0,71311.43,594.68,13,1,0,249.7
28.0,89495.72,608.87,13,0,0,273.88
47.0,60622.28,573.95,22,0,0,117.38
29.0,109212.97,249.45,18,1,0,265.97
26.0,50298.81,251.14,19,1,0,230.41
26.0,86423.23,147.06,8,0,1,344.58
18.0,105845.82,85.3,20,1,0,237.07
41.0,35567.61,589.77,16,0,0,226.11
18.0,61416.62,48.91,12,0,0,116.44
20.0,98555.18,1388.64,17,1,0,396.46
18.0,98931.11,876.33,20,1,0,268.99
34.0,65712.61,974.23,9,1,0,315.18
33.0,51633.22,1185.8,24,0,0,263.75
31.0,93898.4,262.64,17,1,0,209.45
22.0,99588.73,937.68,10,1,1,435.49
21.0,40883.42,86.02,22,0,0,145.26
41.0,39902.16,10.94,13,1,0,12.13
28.0,75631.42,768.31,15,1,0,226.0
39.0,85734.02,38.87,20,1,0,216.38
24.0,62523.27,2233.78,17,1,0,349.02
37.0,86982.35,561.65,15,1,0,256.87
51.0,52246.58,700.09,8,1,0,106.45
42.0,20000.0,141.05,12,0,0,37.38
30.0,59402.47,560.22,18,1,0,222.8
38.0,71580.8,22.09,15,1,0,127.82
32.0,63104.0,909.54,16,1,0,170.04
35.0,41034.92,92.94,15,1,0,164.44
31.0,24608.78,597.6,16,1,0,152.76
33.0,57147.78,127.11,13,1,0,96.58
38.0,92441.39,35.45,12,0,0,221.35
23.0,101404.94,328.4,12,1,0,208.85
23.0,99692.83,92.73,17,1,0,217.04
18.0,49602.26,653.64,17,1,0,189.37
18.0,41157.34,135.62,14,1,0,77.45
20.0,82415.87,209.63,6,1,0,260.91
37.0,85877.5,419.02,24,1,0,260.52
24.0,80004.24,167.71,16,1,0,207.96
41.0,20000.0,237.4,12,1,0,110.44
35.0,48327.89,845.38,10,1,0,138.55
18.0,69257.78,98.74,8,1,0,250.5
43.0,82180.45,42.89,20,1,0,174.08
45.0,89182.68,199.01,19,1,1,267.82
23.0,73606.34,276.15,15,0,0,202.12
40.0,78269.6,391.16,22,0,0,238.93
25.0,72121.64,232.95,17,0,0,209.16
36.0,87140.48,780.11,14,1,1,326.61
20.0,77821.64,20.06,14,1,0,217.53
18.0,71643.44,282.61,13,1,0,192.52
30.0,63290.78,240.84,13,0,0,199.73
34.0,72032.29,521.46,21,1,0,164.13
30.0,82114.78,1694.78,16,1,0,404.0
21.0,76686.88,357.06,15,1,0,218.22
30.0,79520.66,2166.69,16,1,0,453.15
38.0,103568.05,179.95,16,1,0,166.39
34.0,76629.1,15.68,16,1,0,102.75
37.0,53775.04,90.56,19,1,0,116.6
27.0,92090.17,251.37,18,0,0,296.7
49.0,35845.04,190.14,10,0,0,218.84
21.0,42964.67,51.05,13,1,1,140.63
41.0,78396.18,283.4,16,1,0,205.78
49.0,82909.92,206.33,17,1,0,210.21
41.0,38873.72,65.41,18,1,0,134.2
33.0,60429.56,175.57,12,1,0,208.66
29.0,54847.9,1087.69,10,1,0,192.75
47.0,57833.09,179.8,7,0,0,172.88
18.0,93589.94,625.8,17,1,0,165.33
23.0,87662.64,473.44,16,1,0,281.21
30.0,69521.95,278.59,21,1,0,157.97
50.0,56350.95,136.58,9,1,1,167.02
40.0,36258.76,230.24,19,0,1,178.15
23.0,105504.62,448.38,11,1,0,265.35
31.0,84802.85,215.97,15,1,0,274.28
28.0,52333.27,120.97,13,1,0,96.13
26.0,87989.99,61.91,13,1,0,317.32
47.0,68244.41,1059.16,13,1,0,309.13
19.0,62822.26,290.19,17,1,1,326.1
54.0,80880.29,490.69,9,1,0,191.39
45.0,51462.54,337.07,17,1,0,242.06
48.0,61406.09,1030.08,11,0,1,268.05
29.0,73036.53,395.86,14,1,0,197.17
33.0,57513.72,327.72,9,1,0,245.03
18.0,86727.13,1292.48,13,0,0,352.04
29.0,116726.66,635.93,19,1,0,247.09
41.0,51142.55,59.14,16,0,0,182.97
51.0,28371.87,97.83,15,1,1,144.12
22.0,20000.0,773.52,15,0,0,116.54
31.0,66238.3,903.49,12,1,1,260.16
33.0,53420.89,393.94,10,0,0,197.97
18.0,75196.51,404.23,14,1,0,204.64
42.0,73314.94,499.75,27,1,0,200.42
26.0,29919.58,289.12,21,1,0,17.49
33.0,24627.9,570.03,15,0,0,105.33
30.0,77398.33,57.41,15,1,0,204.55
26.0,73385.72,1625.69,13,0,0,427.16
35.0,59354.55,693.46,13,1,0,201.79
32.0,28571.41,498.72,9,1,1,261.04
31.0,81784.78,190.13,14,1,1,347.97
26.0,101797.49,87.75,11,1,0,252.06
39.0,76949.56,263.26,16,0,0,147.61
55.0,48813.15,541.73,14,1,0,125.28
37.0,71113.8,502.16,11,0,0,251.32
47.0,35847.15,241.15,24,1,0,71.48
18.0,96449.02,475.04,20,1,0,219.63
37.0,72046.11,840.33,22,0,0,225.09
22.0,25796.08,13.32,14,1,0,66.73
18.0,62483.14,299.48,18,1,0,213.95
26.0,81582.54,710.56,15,1,0,228.95
49.0,61673.81,394.99,13,1,0,226.91
46.0,63102.61,527.02,16,0,0,218.89
38.0,39389.94,363.53,18,0,0,45.43
18.0,84163.52,2406.38,18,0,0,437.69
33.0,53788.27,28.08,18,0,0,-9.0
39.0,20000.0,337.7,18,1,0,43.01
37.0,60718.57,47.93,14,1,0,171.38
18.0,94528.74,87.05,5,0,0,237.23
24.0,60326.76,241.47,16,1,0,74.41
34.0,113449.62,84.53,14,1,0,201.39
41.0,80724.2,1657.79,15,0,0,216.78
18.0,78468.95,1466.75,14,1,0,258.48
33.0,66790.04,204.82,15,1,0,203.02
37.0,68292.84,510.48,11,0,0,187.76
45.0,63414.41,381.52,17,1,0,189.48
43.0,62443.27,845.29,15,0,0,230.1
42.0,83271.68,493.69,20,1,0,227.54
25.0,46604.22,0.13,13,1,0,168.38
18.0,43102.65,720.22,19,1,0,160.08
30.0,41920.12,686.88,13,0,0,222.06
47.0,121141.36,356.39,18,1,0,168.05
52.0,83258.57,1166.1,25,1,0,338.7
44.0,77612.31,1195.41,11,1,0,238.26
40.0,43562.13,371.08,12,1,0,96.58
40.0,85583.56,468.23,21,1,0,190.76
28.0,67085.72,2830.66,16,1,1,579.85
33.0,75354.22,177.5,12,1,0,149.99
55.0,45584.49,196.24,14,1,0,100.0
24.0,74006.72,100.92,13,1,0,134.02
54.0,59404.16,1131.04,11,1,0,272.68
31.0,50859.72,682.24,17,1,0,223.12
51.0,88352.66,55.83,8,1,0,301.5
18.0,31557.3,2002.27,16,1,1,461.33
42.0,84119.41,656.45,14,0,0,288.39
26.0,87112.15,950.3,10,1,0,317.54
18.0,48008.91,24.67,25,1,0,37.62
38.0,49491.79,351.56,15,1,0,249.6
47.0,64424.36,599.66,6,0,0,237.58
25.0,77050.91,391.48,13,0,0,202.8
18.0,66178.63,549.28,18,1,0,220.66
34.0,80839.06,851.53,9,0,0,247.01
34.0,114074.49,234.47,14,1,0,156.71
42.0,57307.08,944.14,15,1,0,257.62
46.0,27120.5,88.92,15,1,0,150.26
34.0,90648.09,157.96,14,1,0,246.94
57.0,112082.86,22.16,7,1,0,262.03
38.0,79819.21,226.61,13,1,0,206.96
31.0,42806.28,238.94,22,1,0,124.12
18.0,66902.69,818.07,12,0,0,248.7
32.0,42036.91,529.4,13,1,1,221.59
31.0,86071.39,286.99,12,1,1,336.2
47.0,36217.74,527.94,7,1,1,289.44
41.0,62496.78,27.11,11,1,0,179.32
21.0,44891.55,99.39,17,1,0,120.98
37.0,73170.62,493.02,18,1,0,242.6
43.0,60841.46,512.73,21,1,0,213.92
53.0,74419.05,743.91,11,1,0,298.53
46.0,70558.76,257.92,13,0,0,153.06
44.0,45333.52,641.06,11,1,0,158.75
36.0,85671.93,575.98,15,1,0,208.26
40.0,68780.86,1653.76,14,1,0,363.27
50.0,45286.77,121.12,17,0,0,154.58
19.0,126023.16,401.12,12,1,1,408.52
31.0,81910.75,460.36,16,1,0,247.4
26.0,66168.49,3303.04,13,1,1,646.06
40.0,105380.11,112.31,22,1,0,216.22
50.0,116045.39,370.35,19,1,0,296.82
28.0,66366.26,212.47,18,1,1,294.45
18.0,78684.94,373.16,11,1,1,263.84
30.0,45299.93,132.07,15,1,0,131.41
46.0,66320.18,24.39,17,1,0,214.69
41.0,65023.44,424.98,10,0,1,254.68
40.0,74620.68,204.63,16,1,1,321.38
32.0,78319.01,100.41,20,0,0,178.04
20.0,83995.71,195.73,9,1,0,185.84
41.0,75941.07,25.27,15,1,0,169.58
25.0,39731.43,1502.31,14,1,0,225.39
61.0,46538.32,435.12,19,1,1,157.61
42.0,56339.81,843.07,12,1,1,283.19
28.0,62943.99,275.06,11,0,0,184.82
28.0,96269.36,1168.15,19,1,0,313.05
34.0,40926.53,330.16,18,0,0,115.6
32.0,61064.62,426.59,13,1,0,200.09
48.0,93825.24,338.43,14,1,0,270.06
37.0,62503.06,660.77,21,0,0,141.88
26.0,81510.39,418.11,20,1,0,202.21
58.0,66511.45,158.45,8,1,0,84.19
36.0,76419.58,78.64,20,1,0,162.59
44.0,64288.19,465.86,9,1,0,214.69
28.0,86676.64,335.87,11,0,0,263.43
39.0,31373.59,50.45,13,1,0,99.5
39.0,60917.2,251.77,19,1,0,186.42
18.0,77414.32,361.57,17,0,0,210.25
59.0,83342.38,876.92,13,0,0,244.6
50.0,107323.82,39.58,18,1,1,296.39
30.0,60224.38,214.24,13,1,0,152.72
22.0,106987.04,864.83,16,1,0,280.14
39.0,53524.4,522.66,14,1,0,175.33
36.0,103216.16,171.22,15,1,0,218.96
39.0,90436.68,933.25,16,1,0,313.15
37.0,47163.54,339.91,17,1,0,146.77
41.0,77675.98,344.93,16,1,0,230.22
52.0,68719.1,1877.24,7,1,0,383.28
42.0,85639.61,1469.83,18,1,0,323.28
22.0,64418.21,222.0,16,1,0,163.12
51.0,62318.84,75.75,11,1,0,185.29
55.0,104227.36,197.02,17,1,0,366.45
73.0,67531.98,15.48,20,1,0,97.16
22.0,90660.56,10.49,19,1,0,196.46
38.0,64366.21,251.7,9,1,0,126.12
18.0,111666.58,1415.28,11,1,0,391.82
42.0,53041.63,1025.36,14,0,0,196.92
28.0,54646.41,358.15,13,0,0,163.11
58.0,108112.93,416.46,12,1,1,408.21
26.0,58876.34,2.98,15,1,0,113.58
18.0,110026.86,121.36,14,0,0,165.0
29.0,92296.01,12.54,12,0,0,283.12
18.0,66133.76,702.31,17,0,1,355.1
44.0,24667.66,78.7,19,1,1,102.84
18.0,69517.04,1016.46,16,0,0,213.94
35.0,72540.75,515.46,18,1,0,214.88
18.0,99180.44,130.31,8,1,0,263.44
31.0,109711.18,85.82,9,1,0,298.51
55.0,52875.32,493.93,14,1,1,283.27
39.0,90029.54,1155.5,20,1,0,358.14
25.0,89135.05,633.56,17,1,0,170.58
35.0,96835.32,214.27,13,0,0,223.87
35.0,82467.25,442.62,10,1,0,288.85
41.0,21437.56,186.08,17,0,0,31.3
19.0,66114.44,3534.88,17,1,1,657.0
42.0,41107.31,690.83,17,1,0,257.82
18.0,64934.86,476.45,16,1,0,255.08
27.0,94500.11,275.18,11,1,0,277.6
29.0,77628.77,481.37,19,0,0,193.02
43.0,98702.27,208.98,14,1,0,254.38
35.0,78543.85,14.64,13,1,0,115.25
18.0,37541.85,251.34,15,0,0,81.16
23.0,20000.0,1333.08,9,1,1,215.68
37.0,73720.22,492.15,20,1,0,209.75
34.0,64651.84,43.85,11,1,0,142.08
28.0,45576.36,1081.38,11,1,0,240.37
29.0,27484.32,156.59,12,1,0,140.52
43.0,51631.42,139.7,8,1,0,115.75
29.0,65137.71,176.26,9,1,0,187.33
34.0,86646.95,430.43,17,1,0,211.54
61.0,74715.78,393.39,7,0,0,234.28
18.0,110201.68,338.06,12,0,0,314.52
18.0,44109.9,632.1,13,1,0,221.49
44.0,92026.47,190.29,14,1,0,258.6
27.0,71182.47,761.78,10,1,0,269.24
31.0,87366.73,96.38,9,1,1,254.64
26.0,59087.13,763.06,19,1,0,152.42
32.0,96792.01,545.04,16,0,0,224.88
54.0,77380.62,574.76,19,0,0,242.17
45.0,53013.88,328.46,16,1,0,92.32
45.0,69699.4,549.81,18,1,1,309.78
18.0,64011.1,41.58,11,1,0,173.4
21.0,82229.46,953.76,20,0,0,173.05
18.0,40505.58,28.57,14,0,0,51.49
25.0,69266.21,80.52,22,1,0,204.78
46.0,79882.68,429.94,15,1,0,257.63
41.0,70825.58,672.41,15,1,0,186.37
32.0,103673.53,39.66,13,1,0,183.57
35.0,89350.57,1267.67,21,1,0,190.95
27.0,69812.98,1817.34,18,1,1,502.87
37.0,75417.23,465.64,11,1,0,227.45
44.0,77391.64,328.16,17,1,0,297.79
18.0,80082.49,676.23,18,1,0,232.2
39.0,24358.55,199.01,15,1,0,102.75
46.0,62461.84,339.88,13,1,0,227.48
30.0,32889.02,1239.37,15,1,1,347.04
43.0,101957.02,1557.88,18,0,0,398.75
69.0,68478.76,1309.12,16,1,1,357.58
34.0,65166.48,152.21,14,1,0,168.95
40.0,92419.93,132.29,17,1,0,161.78
26.0,80558.12,176.67,15,1,0,179.69
37.0,41784.14,291.08,16,1,0,133.24
41.0,68227.37,188.56,15,1,0,244.41
37.0,61620.83,234.37,21,0,0,133.18
23.0,26386.68,484.63,13,1,0,178.37
37.0,52743.09,718.85,16,0,0,191.28
53.0,65411.49,665.07,19,1,0,271.51
40.0,67126.23,842.14,11,1,1,364.74
47.0,32944.21,16.36,16,1,0,115.98
32.0,98791.64,24.46,14,0,0,270.97
44.0,67447.42,778.86,13,0,0,278.44
38.0,70938.83,380.8,11,0,0,261.15
24.0,80016.04,431.54,20,1,0,319.77
39.0,50298.09,27.01,19,1,0,196.14
23.0,81408.9,147.4,18,1,0,214.88
27.0,60823.13,508.55,17,1,0,166.41
37.0,47585.36,980.14,13,1,0,235.51
39.0,84336.19,1244.36,14,1,1,321.35
21.0,107291.85,346.99,13,1,0,314.73
48.0,88120.73,394.25,13,1,0,186.66
42.0,93074.44,895.03,20,1,0,341.78
27.0,56984.23,385.69,14,0,0,273.55
18.0,30059.51,363.72,21,1,0,31.94
33.0,107253.44,1177.38,14,1,0,351.73
30.0,121362.87,780.16,13,1,0,291.52
36.0,108570.17,1198.85,12,1,1,404.5
31.0,61605.35,123.11,13,1,0,154.21
18.0,41134.14,371.56,15,0,0,171.18
30.0,43357.93,924.08,17,1,0,232.84
31.0,27906.69,58.91,17,1,0,85.4
43.0,67315.53,791.55,14,1,0,152.57
27.0,110141.95,101.04,17,1,0,252.56
55.0,66458.43,825.44,12,1,0,166.83
18.0,77558.07,473.38,11,1,0,159.1
51.0,104389.92,107.36,12,1,0,195.68
32.0,59897.62,320.61,12,0,0,230.35
45.0,120888.29,572.7,18,1,0,340.31
36.0,119802.36,502.36,16,1,0,323.97
49.0,66722.22,278.65,9,1,0,150.18
30.0,55561.64,1148.14,13,1,0,230.55
22.0,87430.95,366.22,15,1,0,162.98
52.0,61311.88,352.48,19,0,0,238.09
34.0,41086.12,32.14,9,0,0,227.25
38.0,102030.97,1276.3,16,1,0,377.52
50.0,100411.18,97.47,12,1,0,273.16
23.0,73887.79,375.75,24,0,0,179.4
42.0,38428.38,813.72,18,0,0,91.26
28.0,39261.84,121.32,8,1,0,82.46
33.0,72680.73,374.72,12,1,0,185.56
36.0,57503.22,137.67,12,0,0,135.51
18.0,61472.68,712.92,11,1,1,281.44
26.0,95549.08,415.45,19,1,0,247.03
51.0,88329.48,968.89,8,1,0,265.04
46.0,104453.57,1124.8,20,0,0,439.77
34.0,45234.42,523.11,10,1,0,104.51
38.0,61420.21,646.2,12,1,0,257.83
31.0,88974.54,398.39,16,1,0,222.7
51.0,81201.96,242.6,10,0,0,239.8
33.0,108309.51,522.23,14,1,0,316.25
38.0,80513.42,1194.55,9,0,1,419.46
49.0,116202.73,269.51,14,0,0,224.69
26.0,83500.45,188.74,12,1,0,195.27
54.0,96554.19,245.87,20,1,0,236.15
18.0,61912.13,285.82,16,1,0,175.73
55.0,70357.18,38.2,17,0,0,109.38
31.0,92773.61,345.02,14,1,1,421.62
32.0,110324.45,340.92,18,1,0,144.06
18.0,88230.92,443.9,16,1,0,226.35
30.0,67920.71,225.35,10,1,0,142.31
23.0,104433.38,474.8,13,1,0,289.46
28.0,20000.0,1052.75,14,1,0,218.11
33.0,34444.14,1555.81,16,1,0,172.12
46.0,87040.86,438.07,9,0,0,367.57
37.0,70352.71,21.76,14,1,0,174.97
39.0,85137.84,1740.71,19,1,0,375.43
22.0,71610.19,611.85,21,0,0,140.42
24.0,84273.64,204.71,13,1,0,210.69
57.0,49639.93,79.59,12,1,0,181.82
26.0,84262.15,77.4,15,0,0,206.76
55.0,94860.36,91.81,9,0,1,342.83
32.0,100513.77,23.32,12,1,0,226.77
35.0,120338.86,1162.18,15,0,0,308.0
48.0,76102.46,389.1,12,1,0,147.93
50.0,76847.78,601.92,19,1,0,284.35
34.0,31920.69,880.45,19,0,0,208.0
30.0,56714.71,784.01,13,1,0,267.34
34.0,65172.95,1071.11,12,1,0,222.32
39.0,96257.99,1709.5,19,1,0,367.59
46.0,54724.97,289.08,11,1,0,227.95
35.0,89908.5,1501.23,14,1,0,290.51
42.0,69959.46,642.39,21,1,0,268.65
55.0,65570.8,36.64,11,1,0,133.48
40.0,76222.35,572.51,18,1,0,180.93
39.0,60221.09,580.32,15,1,1,275.23
18.0,59274.07,1181.49,9,1,1,300.62
18.0,27380.35,233.35,15,1,0,3.25
40.0,63801.14,439.63,15,0,0,195.37
34.0,58000.8,6.13,16,1,0,161.33
29.0,57100.48,201.79,14,1,0,217.14
38.0,80421.83,32.13,12,1,1,319.37
34.0,86465.8,368.94,12,1,0,334.1
49.0,75804.86,850.36,13,1,1,417.74
36.0,94885.38,115.61,10,1,0,268.24
26.0,84389.05,374.8,11,1,0,257.69
47.0,62623.6,114.08,10,1,1,304.84
32.0,58428.59,64.31,16,1,0,30.64
41.0,77820.56,357.69,14,1,0,189.41
29.0,84344.18,41.23,12,1,0,105.89
27.0,104946.11,442.58,16,0,0,305.31
36.0,99779.33,15.92,10,0,0,194.01
35.0,56463.17,56.42,11,1,0,297.55
41.0,67449.84,399.25,14,0,0,170.93
32.0,86775.45,447.52,19,1,0,235.62
18.0,96699.94,14.71,28,1,0,168.76
30.0,93474.24,425.93,18,1,0,219.1
45.0,68403.05,911.63,20,1,0,175.64
31.0,38649.43,640.64,13,1,0,101.36
32.0,45026.59,70.31,11,1,0,16.11
47.0,76815.84,448.83,15,0,0,245.79
26.0,78555.64,557.76,14,0,0,213.65
18.0,42533.02,18.97,11,0,0,211.64
33.0,71114.24,966.71,15,0,0,196.69
29.0,85780.61,1183.65,14,0,0,385.74
23.0,41219.33,950.07,13,1,0,280.06
33.0,97624.93,870.43,21,1,0,354.15
41.0,60561.72,683.18,18,1,0,215.18
35.0,101440.33,501.79,15,1,0,256.15
39.0,56663.69,567.58,17,1,0,249.89
57.0,44334.36,820.97,12,0,0,157.19
31.0,58546.58,543.09,17,0,0,200.94
38.0,67621.3,198.55,17,1,0,168.91
29.0,60288.0,235.77,16,1,1,200.93
25.0,64599.96,1136.79,9,0,1,378.46
28.0,78349.13,8.64,14,1,1,318.51
29.0,65720.52,600.02,13,1,0,168.9
39.0,68347.19,1548.08,17,0,0,330.51
63.0,27269.34,612.48,19,0,1,49.51
26.0,79792.45,2550.72,16,1,0,380.2
30.0,67769.92,581.65,18,0,1,275.11
34.0,110257.32,17.48,16,1,0,258.13
40.0,46510.87,877.26,12,1,1,314.35
38.0,24792.62,167.48,10,1,0,100.47
50.0,85451.71,295.35,17,1,0,244.77
18.0,78663.18,187.05,13,1,0,192.0
18.0,44789.17,156.37,14,0,0,147.45
29.0,31756.28,282.29,17,1,0,125.34
48.0,108434.92,238.01,16,1,1,355.07
18.0,105352.76,501.66,18,1,0,257.1
18.0,20000.0,838.73,17,1,0,169.88
42.0,58544.42,176.26,12,0,0,251.32
38.0,111604.8,120.22,14,1,0,317.57
22.0,58098.44,549.65,23,1,0,118.71
23.0,57734.69,554.82,13,1,0,138.67
23.0,62931.02,1156.98,15,0,0,234.78
36.0,41977.58,8.04,10,1,0,119.7
27.0,27380.61,958.8,15,1,0,173.05
41.0,96313.68,368.03,13,0,0,315.44
18.0,23926.58,485.51,14,1,0,183.16
25.0,76181.79,47.91,17,1,0,173.44
21.0,92164.49,283.36,23,0,0,205.28
32.0,33719.34,128.93,15,1,0,126.17
29.0,46893.29,146.67,19,0,0,173.61
45.0,100329.48,350.69,12,1,0,289.35
18.0,83322.29,836.87,16,1,0,246.75
36.0,54567.86,680.86,24,1,1,222.9
42.0,100056.23,447.02,15,0,0,209.28
57.0,100163.39,387.63,7,0,0,284.76
29.0,76726.32,278.7,12,1,0,238.48
39.0,47495.99,1800.62,11,1,1,405.35
