distance,package_weight,driver_experience,traffic_index,is_rush_hour,weather_bad,ai_optimized_route,delivery_time
17.24,12.94,4,4.8,0,0,0,48.8
106.38,5.58,6,8.0,0,0,0,219.2
115.9,3.39,5,2.0,0,0,1,163.7
98.77,27.12,4,8.4,0,0,0,206.8
17.28,2.88,8,2.8,0,0,0,18.5
112.11,5.03,4,9.6,0,0,0,218.5
8.69,12.62,2,8.2,0,0,0,74.3
97.63,1.3,0,7.5,0,1,0,214.3
16.06,10.15,2,8.7,0,0,0,103.2
52.98,8.16,1,5.5,0,0,0,102.5
69.72,1.57,7,7.7,0,1,0,168.5
4.03,16.83,9,9.7,0,0,0,38.2
17.07,4.42,7,6.7,0,0,0,65.5
49.5,27.37,3,4.6,0,0,1,108.6
45.88,9.62,6,9.0,0,0,0,136.7
108.98,2.89,3,3.8,0,0,0,186.4
52.39,4.63,8,9.1,1,0,0,143.8
11.42,7.73,4,1.5,0,1,1,48.8
76.13,5.12,7,3.2,0,1,0,153.8
158.79,5.39,1,2.2,1,0,1,238.5
52.57,7.99,3,9.9,0,0,1,138.7
31.36,7.31,7,2.9,0,0,0,72.8
82.72,3.31,6,9.0,0,1,0,183.0
30.5,21.75,6,9.0,1,0,0,107.5
8.21,7.72,4,6.7,0,1,0,79.3
4.27,13.94,6,2.5,0,1,0,38.3
25.33,11.8,3,9.5,0,0,0,129.4
61.95,11.49,3,3.7,1,1,1,107.3
59.41,5.59,0,8.0,0,0,0,173.5
37.94,9.95,2,3.1,0,1,0,95.4
28.78,2.86,4,8.3,1,1,0,121.1
54.14,8.45,6,3.3,0,0,0,98.6
160.89,3.0,5,9.0,0,0,1,252.5
17.05,4.85,2,5.7,1,0,0,58.8
41.14,10.74,4,2.6,0,0,0,121.9
93.22,22.86,2,4.9,0,0,0,155.3
15.03,11.05,2,3.9,0,0,1,19.3
15.01,5.24,5,1.6,1,0,0,44.2
106.91,3.9,5,3.2,0,0,1,152.0
163.12,9.16,5,5.2,1,0,1,221.9
57.71,3.35,7,3.5,0,0,0,130.9
51.72,4.98,4,5.2,0,0,0,111.2
37.38,9.7,4,1.8,1,0,0,100.4
76.0,3.99,3,6.8,0,0,0,171.3
168.28,3.14,8,1.6,1,0,0,250.1
24.16,1.85,5,8.9,1,0,0,95.9
17.28,26.42,5,7.8,0,0,1,56.5
181.26,16.4,3,1.7,0,0,1,226.8
35.29,2.85,7,8.2,0,0,0,91.5
9.57,6.39,1,7.3,1,0,1,36.0
106.46,21.25,6,9.0,0,0,0,244.8
5.53,10.91,2,9.9,0,0,0,94.4
36.5,12.5,5,3.2,0,0,0,63.9
71.09,16.52,4,2.9,0,0,0,140.3
105.7,4.34,5,2.3,0,0,0,191.8
4.28,10.68,5,3.6,0,0,0,40.9
56.7,9.14,5,1.1,1,0,1,56.6
82.49,2.67,3,5.4,0,0,0,173.1
48.85,11.46,6,1.2,0,0,0,77.9
14.79,4.44,5,2.3,0,0,0,34.6
57.07,6.53,6,6.5,0,0,0,128.1
118.01,9.13,3,6.1,0,0,0,223.3
132.26,20.56,8,4.5,0,1,0,242.5
62.19,7.56,7,1.6,1,0,0,124.7
12.87,10.89,4,9.8,0,1,0,116.4
12.47,10.33,5,4.0,0,1,0,77.9
22.64,2.27,7,4.5,0,0,0,73.7
10.49,2.69,2,10.0,0,0,0,99.1
13.41,8.7,5,7.2,0,0,0,54.2
12.52,44.02,5,3.6,1,0,0,78.3
5.33,10.86,1,6.8,1,0,0,64.0
37.65,13.25,3,5.4,1,0,1,69.7
16.28,21.03,4,1.1,0,0,0,36.1
259.87,4.56,3,5.6,0,0,1,376.5
27.18,80.72,8,7.1,0,0,0,107.1
50.51,26.66,4,6.3,1,0,0,121.3
149.72,11.03,4,9.7,0,0,1,249.8
79.33,5.04,6,5.4,0,1,0,150.9
83.98,2.47,5,3.3,0,1,0,157.3
138.37,11.97,10,3.2,0,0,1,184.0
93.77,36.8,2,8.0,0,0,1,179.2
111.66,28.39,3,2.3,0,0,0,179.0
121.42,51.03,4,4.7,0,0,1,196.1
34.05,0.61,3,6.4,0,0,0,116.3
8.72,13.7,7,8.2,0,1,0,75.4
89.05,9.93,9,4.5,0,0,0,151.6
92.29,11.46,4,6.6,1,0,0,198.0
43.48,15.66,8,7.0,0,0,1,85.4
75.66,10.55,8,2.5,0,1,0,138.6
122.3,19.99,5,1.9,0,0,0,231.2
38.07,12.14,5,9.3,1,0,0,116.9
37.61,10.22,2,5.4,1,0,1,88.6
117.74,8.8,9,6.8,0,0,0,181.6
39.29,9.14,3,2.4,0,0,1,45.8
85.34,1.92,3,5.1,0,1,1,174.8
88.86,9.11,3,2.7,0,0,0,170.4
19.2,11.93,4,1.5,1,1,0,76.4
300.08,13.88,4,9.2,0,0,1,452.3
91.56,4.71,4,6.3,0,0,0,156.9
66.19,10.25,7,5.0,0,0,1,95.2
24.4,10.46,6,8.6,1,0,0,114.3
9.11,11.19,1,5.5,1,1,0,90.2
20.84,4.5,3,1.9,1,0,0,70.1
4.69,0.64,8,8.3,0,0,0,51.2
100.59,9.27,3,5.5,1,0,0,193.6
72.4,5.68,7,4.8,0,0,0,138.2
13.72,4.22,5,7.6,0,1,0,86.4
11.34,8.51,6,6.3,1,0,1,35.9
14.36,3.1,5,6.5,1,0,0,73.5
27.01,34.61,6,8.9,0,0,0,119.5
33.54,1.62,2,5.2,1,0,0,114.0
4.33,5.85,6,3.6,0,0,0,15.5
3.97,5.59,7,3.8,0,1,0,46.5
21.47,2.12,3,9.6,0,0,0,78.6
49.8,1.85,4,1.3,0,0,0,73.1
57.52,11.14,4,5.6,0,0,0,138.7
56.74,70.72,4,8.0,1,0,0,155.8
36.88,2.26,4,8.0,0,0,0,102.6
157.83,0.42,2,9.2,0,0,1,261.7
70.73,1.63,5,9.1,0,1,0,183.3
33.38,3.98,6,9.9,0,0,0,117.3
31.35,5.27,3,3.6,1,0,0,105.7
38.84,8.02,8,4.1,0,1,0,95.9
20.92,15.74,10,7.3,0,0,0,60.8
114.5,3.17,7,3.3,1,1,1,192.7
36.48,2.25,6,7.1,1,1,1,88.7
51.97,35.25,3,6.4,0,0,0,123.2
12.29,15.38,4,5.2,1,0,1,42.3
15.51,2.53,3,3.1,0,0,1,41.8
133.98,11.93,3,3.6,0,1,0,241.6
2.73,9.54,4,8.5,0,0,0,58.0
20.85,17.69,8,8.2,0,0,1,56.4
34.23,10.16,1,1.9,0,0,0,87.5
20.3,19.76,4,2.8,0,0,0,21.1
22.9,3.38,4,3.2,0,0,1,48.6
317.94,6.17,2,2.9,1,0,1,416.8
43.57,2.89,8,6.8,0,1,0,125.5
36.57,4.06,5,2.3,0,1,0,103.9
27.5,6.69,5,2.5,1,1,0,93.9
75.07,11.74,3,8.2,1,0,1,148.5
64.13,5.59,7,7.2,1,0,0,144.8
51.68,14.39,4,2.0,0,0,0,120.5
9.61,9.05,6,5.5,0,0,0,29.7
6.32,5.77,5,1.5,0,0,0,15.6
33.79,24.05,6,8.1,0,0,1,71.6
80.28,6.66,6,6.9,1,0,0,172.7
3.62,3.0,10,2.9,0,0,0,11.2
113.93,8.58,4,1.0,1,0,0,217.9
94.76,3.12,8,8.1,0,1,1,188.2
11.53,1.35,6,1.2,1,0,0,19.1
26.52,57.09,5,9.2,0,0,0,143.0
3.19,4.18,5,3.4,0,0,0,15.8
2.36,25.1,2,3.9,1,0,1,35.6
26.92,1.94,7,5.6,0,0,0,53.6
19.79,34.25,10,4.1,0,0,0,31.4
81.95,10.0,5,3.4,1,0,1,132.3
15.92,7.23,4,4.3,0,0,0,86.5
75.95,8.69,2,9.2,0,0,0,157.0
18.21,4.09,4,6.4,0,0,0,67.9
40.25,5.47,4,2.3,0,0,0,81.9
96.29,3.84,7,5.6,0,0,1,134.6
8.94,20.38,9,4.2,0,1,0,73.9
21.49,13.1,3,4.0,0,0,0,54.9
64.54,6.89,6,6.9,0,0,0,143.8
11.76,8.4,4,6.9,0,0,0,41.8
3.62,9.91,2,8.5,1,0,0,76.2
193.2,6.54,4,3.3,0,0,1,265.5
21.25,2.89,4,5.4,1,0,1,45.1
105.44,7.45,1,7.8,1,0,1,192.2
12.46,18.16,3,8.1,0,0,1,65.6
37.75,2.12,6,1.9,0,0,0,37.0
101.24,10.94,4,5.7,0,0,0,199.6
3.2,6.6,5,9.8,0,0,0,90.9
70.09,3.75,3,1.4,0,0,0,117.8
7.12,23.35,5,3.2,1,0,1,16.3
12.95,1.19,8,3.1,0,0,0,37.0
21.95,3.07,5,8.1,0,0,0,90.8
17.53,3.54,7,8.4,0,1,0,99.1
23.38,57.2,8,5.2,1,0,0,88.8
59.42,73.33,2,2.7,1,0,1,152.5
13.97,3.66,13,5.5,1,0,0,26.2
47.49,6.06,1,6.9,1,1,0,152.7
45.19,7.32,7,3.6,1,0,0,113.4
13.88,3.7,12,2.0,0,0,0,27.0
4.15,12.89,4,5.3,1,1,0,72.4
14.45,20.68,4,4.6,1,0,1,31.0
52.47,11.44,7,9.3,0,1,0,158.4
14.69,2.88,6,5.4,0,0,0,71.3
11.97,3.77,9,6.0,1,0,1,27.5
138.14,5.8,5,4.7,0,0,1,205.8
159.19,19.07,4,9.1,0,1,1,301.4
25.5,5.27,4,2.8,1,0,0,92.1
75.08,7.09,2,1.5,0,0,0,155.2
3.72,1.74,2,5.3,1,0,0,35.3
117.52,22.93,4,9.5,1,0,1,221.0
21.22,4.2,3,4.9,0,0,0,67.1
72.62,1.57,5,5.0,0,0,0,152.6
53.33,40.27,5,8.9,1,1,1,180.5
25.79,17.94,1,9.1,0,0,0,99.9
3.99,6.41,3,2.7,0,1,0,54.8
47.8,5.46,1,7.6,0,0,0,111.9
3.73,6.17,2,8.3,1,1,0,95.9
160.14,6.85,7,1.9,1,0,0,273.5
28.0,23.87,4,8.6,0,1,0,102.1
17.2,1.9,2,3.9,0,0,0,43.2
11.68,14.87,7,2.6,0,0,0,39.9
3.87,2.54,6,9.5,0,1,0,80.5
61.58,18.43,4,5.1,0,1,0,132.1
233.33,1.48,3,8.2,0,0,1,345.5
30.72,2.23,5,3.3,0,0,0,78.4
60.98,4.65,4,7.4,1,0,0,152.3
33.13,9.87,1,2.9,1,0,1,60.2
25.93,12.54,2,8.5,1,0,1,74.2
22.52,5.54,5,1.2,0,1,0,76.7
112.66,4.98,6,7.0,0,0,0,232.7
71.43,23.01,7,4.2,0,0,0,150.9
97.88,2.16,4,1.9,1,0,0,170.0
5.08,48.67,5,2.0,0,0,0,47.1
22.48,22.05,9,6.3,1,0,1,30.7
11.7,3.14,2,3.0,1,0,0,75.0
9.39,7.12,4,2.3,0,0,0,29.1
106.76,10.66,7,3.3,0,0,0,177.9
109.95,0.91,5,7.4,0,0,1,193.4
42.42,39.05,8,8.4,1,1,0,139.6
15.01,37.06,6,9.8,0,0,1,71.9
184.14,7.51,3,5.3,0,0,0,286.5
5.82,51.75,7,4.8,0,0,0,52.6
74.96,8.19,2,6.1,0,0,0,155.7
19.94,5.52,3,5.4,0,0,0,71.1
25.77,4.54,4,4.7,1,0,1,82.4
80.67,5.0,7,9.0,1,0,1,135.2
1.84,2.52,5,3.4,1,0,0,43.0
31.62,4.33,1,7.2,0,0,0,86.6
26.38,4.52,3,9.6,1,1,0,144.2
15.21,12.28,5,6.4,0,0,0,56.2
165.39,11.53,8,2.1,0,0,0,293.9
34.4,13.9,5,6.7,0,0,1,98.2
28.51,10.54,7,8.9,0,0,0,90.1
58.46,8.02,5,9.2,0,0,0,148.6
68.03,8.27,10,5.9,1,0,0,129.3
15.23,25.0,2,2.1,0,0,0,29.2
18.06,14.36,3,2.6,0,0,0,41.2
1.93,3.26,3,5.9,0,0,0,51.5
240.55,25.62,5,9.3,0,0,1,352.2
1.0,12.96,6,8.4,0,1,0,92.7
32.69,7.22,10,5.1,0,0,0,71.9
29.43,6.67,3,5.3,1,0,1,58.4
81.65,3.01,3,1.7,0,0,0,143.5
3.59,14.18,5,9.5,0,0,0,54.4
18.66,12.04,8,7.7,0,0,0,68.6
64.05,23.02,7,4.3,0,1,0,160.1
194.09,13.67,3,2.3,0,1,0,334.1
278.35,1.3,7,3.8,0,0,0,463.7
9.92,19.7,4,9.4,0,0,0,63.8
3.71,18.34,7,4.3,1,0,0,30.9
33.87,12.53,4,7.0,1,0,0,111.5
1.8,2.6,4,9.4,0,0,0,47.4
31.71,21.61,8,7.2,0,0,0,102.4
144.79,9.74,3,8.2,1,1,1,257.7
92.28,5.02,8,6.0,0,0,1,136.1
2.35,6.49,1,3.8,0,0,0,33.5
1.12,16.17,3,6.6,0,1,0,33.8
27.17,1.08,11,6.7,0,0,0,61.7
5.87,29.63,6,8.3,0,0,0,74.5
23.11,12.74,4,2.0,0,0,0,74.8
59.9,10.98,6,7.0,0,1,0,137.5
20.45,5.55,4,3.6,0,0,0,89.4
22.71,83.99,4,1.6,0,0,0,98.1
4.15,4.0,6,3.0,0,0,0,68.3
117.19,40.54,7,2.9,0,0,0,185.4
87.52,9.87,5,9.8,0,0,0,192.6
23.65,80.32,3,5.9,1,0,0,132.1
40.72,5.05,5,9.8,0,0,0,124.6
33.98,2.25,7,2.6,0,0,0,52.6
12.16,3.05,9,5.5,0,0,0,41.5
13.1,2.84,2,7.1,0,0,1,32.4
34.6,5.97,4,5.5,1,0,0,82.5
27.54,8.75,1,6.8,0,1,0,105.4
26.03,4.33,7,3.2,0,0,0,61.3
90.82,23.25,3,1.7,0,0,0,170.2
1.19,7.52,5,4.7,0,0,0,49.1
162.42,17.6,5,2.8,0,1,1,230.5
78.42,7.81,5,9.2,1,0,1,166.6
112.63,4.53,6,5.4,1,0,0,221.1
52.18,5.47,7,6.5,0,1,0,134.5
16.7,1.3,7,3.9,0,1,0,68.3
36.86,60.57,9,1.4,0,1,0,98.4
29.55,8.05,5,1.8,0,0,0,73.2
9.74,5.64,6,4.9,0,0,0,25.4
191.02,2.46,3,7.6,0,0,1,294.4
17.99,6.94,5,4.7,0,0,0,75.1
2.13,1.19,5,4.8,1,1,0,64.6
33.52,14.51,4,6.2,0,0,0,96.3
5.68,2.95,8,4.0,0,1,0,14.3
87.91,35.05,3,7.8,1,0,0,215.1
1.68,28.72,8,9.5,0,0,1,24.5
2.62,2.99,4,8.2,0,0,0,65.8
78.09,14.68,6,9.0,0,0,1,151.1
6.79,41.67,2,7.0,1,0,0,94.9
41.43,53.77,3,3.3,1,0,1,98.6
49.01,23.55,3,1.2,0,0,0,109.6
265.77,14.1,4,7.8,0,0,1,394.1
14.68,5.45,4,8.9,1,0,0,71.3
17.54,15.92,3,1.1,0,1,0,75.6
3.41,2.34,5,4.2,1,1,0,71.3
2.58,30.99,6,1.7,0,0,0,44.4
26.33,74.83,2,6.7,1,0,0,124.8
53.75,4.67,6,8.7,0,0,0,132.9
54.25,3.19,7,2.2,0,0,0,90.6
74.97,6.3,7,3.3,0,0,0,146.7
38.8,19.35,3,7.7,0,0,0,101.4
78.83,8.96,4,5.9,1,0,1,124.4
9.95,18.15,7,4.4,1,0,0,59.7
50.28,7.62,7,8.4,0,0,0,135.6
75.32,44.24,7,6.8,0,1,0,222.5
42.31,16.99,5,4.7,1,0,1,98.0
64.33,3.41,1,7.6,1,0,0,146.6
7.64,1.3,5,7.3,0,0,1,40.7
29.26,26.61,2,4.1,1,0,0,108.6
95.3,11.79,3,9.6,0,0,1,177.4
19.13,18.52,4,4.9,0,1,0,102.4
114.61,26.75,7,9.9,0,0,1,203.4
221.19,6.22,5,9.7,1,0,1,336.9
7.51,18.87,4,6.4,0,0,0,81.2
7.99,7.53,8,5.7,0,0,0,59.7
23.49,8.11,5,9.3,1,1,1,102.8
41.39,57.82,2,4.5,1,1,0,149.3
71.97,7.88,6,1.4,0,0,0,105.8
3.49,2.17,2,1.6,0,1,0,54.4
76.07,2.44,6,5.4,0,1,1,155.3
8.93,21.53,5,3.1,0,0,0,40.1
4.44,8.74,7,3.3,0,0,0,39.4
46.16,6.67,5,5.8,0,0,0,126.1
4.02,10.0,3,6.7,1,0,1,20.4
3.8,7.12,6,8.2,0,0,0,38.0
48.07,17.7,6,9.0,1,0,0,114.6
59.99,4.46,4,4.7,0,0,0,134.9
125.82,16.77,7,6.4,0,0,1,181.8
157.88,14.53,2,8.6,0,0,1,244.0
32.41,10.66,5,8.1,0,0,0,96.0
51.62,4.22,5,4.1,0,1,1,126.6
75.28,23.27,4,10.0,0,0,0,160.6
128.28,27.52,10,6.9,0,0,0,234.7
1.12,1.37,4,4.0,0,0,0,18.4
12.3,10.73,2,9.8,0,0,0,71.4
37.16,2.96,11,10.0,0,0,1,78.4
13.18,6.71,3,1.7,0,1,0,77.7
36.37,7.97,7,7.6,0,0,0,113.6
56.83,12.31,7,4.5,0,0,0,114.0
73.4,7.99,8,2.4,1,1,0,170.0
90.37,5.75,3,9.2,0,1,1,201.5
260.65,11.62,5,7.2,0,1,1,400.5
105.86,2.22,4,7.6,0,0,0,203.5
21.34,6.31,7,4.8,0,0,0,64.5
17.16,6.79,4,7.9,0,1,0,107.7
17.97,3.56,4,7.9,0,0,0,79.7
4.83,1.38,6,2.5,0,0,0,23.5
54.39,9.6,2,7.6,1,1,1,164.0
1.0,3.37,6,5.6,1,0,0,28.4
17.3,2.5,4,4.3,0,0,0,49.1
72.85,37.7,3,6.5,0,1,0,182.6
31.67,3.94,3,2.4,0,0,0,67.4
26.63,3.95,3,4.3,0,0,0,81.5
77.12,24.06,1,6.0,0,0,0,198.8
25.74,3.16,3,9.9,1,0,0,90.6
32.09,4.86,7,2.5,1,0,1,58.9
34.01,2.46,6,9.3,0,0,0,110.4
35.27,14.49,9,5.8,1,0,0,94.2
5.35,5.95,7,5.8,0,1,0,73.4
37.55,8.05,8,7.3,0,0,0,60.5
24.47,6.75,2,1.5,1,0,0,47.0
114.97,1.72,2,1.6,0,0,0,162.8
1.0,4.22,4,9.3,1,1,0,66.6
36.33,11.63,9,2.8,1,0,1,72.9
183.47,12.18,10,3.8,0,1,0,312.8
1.0,2.0,9,8.5,1,0,0,15.5
58.7,9.52,11,5.3,0,0,0,125.4
1.52,27.15,2,6.3,0,1,1,70.2
99.2,9.13,6,5.7,0,0,0,195.9
10.93,7.77,7,4.8,0,0,0,56.9
87.2,6.05,5,7.5,1,0,1,141.1
124.23,30.89,3,5.3,1,0,1,202.5
7.32,5.44,6,4.3,0,0,0,34.3
5.17,27.32,5,2.9,0,0,0,21.1
90.58,14.0,4,1.4,0,0,0,157.4
9.63,17.21,4,9.9,1,1,0,108.9
2.74,4.42,4,8.9,0,1,0,55.9
12.47,4.59,9,6.9,0,0,0,68.2
11.49,10.08,5,5.5,0,0,0,55.3
56.14,31.58,2,9.7,0,0,0,147.7
31.93,0.92,8,2.7,0,0,0,75.1
72.55,3.12,6,6.3,1,0,0,165.8
13.45,3.69,2,4.8,1,0,1,34.9
33.75,35.54,2,5.3,1,0,0,118.5
5.57,5.78,4,2.1,1,1,0,33.6
31.95,15.83,8,7.0,0,0,0,93.2
34.6,6.19,10,5.0,1,1,0,88.3
121.24,6.75,5,5.3,1,1,1,205.2
148.52,4.91,4,2.6,0,0,0,245.6
104.09,4.66,3,5.8,0,0,0,208.2
127.83,3.7,7,4.9,1,0,1,162.4
2.38,10.34,6,3.8,0,0,0,26.1
87.66,2.64,8,7.2,0,0,0,146.0
3.45,23.44,5,6.0,0,0,0,53.6
42.41,28.53,3,9.8,1,1,0,155.6
4.46,7.8,5,5.7,0,0,0,36.0
78.26,2.29,6,7.9,1,1,1,156.7
1.0,6.07,4,8.7,1,0,0,44.5
24.22,5.39,3,8.6,0,0,0,92.4
37.7,2.74,7,8.3,1,0,0,90.0
15.8,10.9,4,3.4,0,0,0,47.9
35.18,2.64,8,6.4,1,0,0,72.8
104.45,36.37,5,9.9,0,0,0,239.2
47.08,15.25,5,9.5,0,0,0,140.5
40.27,1.42,5,8.9,0,0,0,106.0
197.97,24.93,6,7.9,0,0,1,307.5
24.71,20.6,7,1.8,0,0,1,56.1
106.83,9.7,3,4.8,0,0,0,210.3
52.03,8.7,3,3.7,0,0,0,91.9
74.62,11.07,6,4.5,1,0,1,124.1
18.7,5.85,5,6.2,0,0,0,49.6
47.16,13.73,0,4.5,0,1,0,139.3
94.35,2.07,6,4.8,0,0,0,191.1
49.12,0.92,7,6.4,0,0,0,107.3
56.35,16.98,7,8.9,0,0,0,144.7
35.78,8.98,4,2.4,0,1,0,105.1
6.79,5.85,5,3.4,1,1,0,78.2
69.19,22.22,4,1.1,0,0,0,124.9
59.35,3.0,2,9.0,1,0,0,157.6
34.25,13.19,4,1.4,0,0,0,89.5
25.81,11.5,8,8.5,0,0,0,99.7
54.96,3.1,4,8.6,1,0,1,109.0
60.22,44.23,3,1.2,0,0,0,112.0
24.12,4.13,7,8.9,1,0,0,105.2
18.31,5.1,4,5.3,0,0,0,48.2
175.15,28.67,3,9.7,0,0,1,298.6
186.55,8.04,5,6.1,1,1,1,309.8
23.43,2.46,7,8.1,0,1,0,105.7
161.97,20.49,6,6.3,1,1,1,266.8
43.94,6.82,4,8.4,1,0,0,122.5
1.0,3.6,0,7.9,0,1,0,93.5
5.87,0.86,4,2.7,0,0,0,38.6
12.44,8.5,5,6.1,0,0,0,100.2
84.08,20.52,6,4.5,1,0,1,126.2
66.11,2.9,10,1.1,0,0,0,95.0
87.41,9.46,5,6.6,0,0,0,161.9
36.71,7.49,3,3.0,0,0,0,84.3
41.25,1.15,5,8.9,0,0,0,125.0
2.32,5.46,4,7.2,0,0,0,41.5
12.02,22.37,8,2.2,0,1,0,31.0
30.86,9.02,5,1.5,0,0,0,51.8
80.19,12.07,6,9.1,0,0,0,170.6
51.89,9.11,4,9.7,1,0,0,171.2
48.55,2.14,8,8.6,0,0,0,119.4
112.01,1.1,5,3.3,0,0,0,176.7
46.04,2.79,11,3.6,0,0,0,69.3
16.01,3.45,5,4.2,0,0,0,54.0
33.38,10.68,5,3.2,1,0,0,96.7
62.67,1.48,4,7.5,1,0,1,98.8
89.03,1.76,2,5.5,0,0,0,166.6
37.86,10.0,4,5.6,1,1,0,111.4
83.04,6.55,3,5.5,1,0,1,134.5
228.36,2.36,10,3.2,0,0,1,279.4
3.2,38.0,4,8.3,0,1,0,122.9
65.58,3.05,8,7.7,0,0,0,119.9
130.94,12.58,9,8.8,0,0,0,239.5
34.68,9.33,5,4.5,0,1,0,130.5
23.98,8.12,5,1.9,0,0,0,86.0
40.11,5.46,9,5.8,0,0,0,119.4
119.18,38.71,5,8.6,0,0,0,239.4
95.51,2.95,6,7.5,0,0,0,206.4
45.84,10.98,12,1.7,0,0,0,65.9
134.26,16.11,5,2.1,1,0,0,230.7
64.45,0.71,2,2.3,0,0,0,119.5
23.59,15.33,3,2.6,0,1,0,109.9
13.59,1.12,6,9.7,0,0,0,61.5
49.86,11.7,6,4.7,0,0,0,90.5
71.74,4.34,5,7.0,0,0,0,142.6
54.75,2.09,3,2.5,0,0,0,96.8
47.66,4.07,2,6.4,0,0,0,143.8
4.72,90.85,3,3.2,0,0,0,86.3
45.54,6.5,6,9.8,1,1,1,119.2
1.0,3.49,3,6.0,0,1,0,94.3
2.06,7.46,4,4.0,0,0,0,30.3
14.47,2.45,4,6.7,0,0,0,100.8
6.59,3.88,4,6.2,1,1,0,100.9
12.97,12.79,3,5.2,0,0,0,80.3
175.34,9.17,7,9.2,0,0,0,315.0
135.86,12.45,3,9.3,0,0,0,279.2
3.73,17.0,4,2.3,1,0,0,28.6
4.4,3.28,6,2.4,1,0,0,48.6
43.57,2.37,3,9.9,0,0,0,110.3
145.28,14.21,5,6.7,1,0,1,200.8
71.73,3.65,6,2.7,0,0,1,76.4
58.32,17.04,8,1.7,0,0,0,105.4
25.82,14.85,5,7.8,0,0,0,84.5
61.0,4.24,7,9.2,0,0,0,153.6
46.16,7.37,5,8.3,0,1,0,122.4
78.4,5.93,4,3.4,0,1,0,156.6
125.97,2.57,2,9.4,0,0,1,216.1
67.06,16.32,5,1.0,0,0,0,111.7
13.59,12.59,4,8.9,0,1,0,75.0
32.53,14.31,4,9.8,0,0,0,136.0
64.08,19.8,3,9.2,0,0,1,165.8
84.78,9.64,4,2.0,0,1,1,170.0
12.52,25.66,7,9.6,0,0,1,40.0
40.93,7.44,7,4.2,1,0,0,94.4
140.16,22.81,4,7.3,0,0,1,227.8
55.64,18.82,6,2.6,0,0,0,110.9
38.94,10.04,9,9.4,0,0,1,79.3
59.98,10.06,3,4.3,0,1,0,157.9
41.29,12.32,5,8.0,0,0,0,116.9
17.16,4.94,3,9.5,0,0,0,64.0
26.14,5.84,1,9.4,0,0,0,85.1
89.09,30.11,5,5.9,1,0,1,160.9
44.4,7.57,6,7.2,1,0,0,118.3
27.86,14.12,4,5.3,1,0,1,77.9
5.99,4.73,4,6.6,0,0,0,70.1
6.11,19.43,8,9.1,0,0,0,74.3
8.2,8.94,3,3.3,0,1,0,76.5
130.3,35.36,4,6.0,1,0,1,208.9
157.6,2.4,6,5.9,1,0,1,216.1
66.09,52.34,5,9.1,1,0,0,190.2
2.45,11.73,5,3.7,1,0,1,10.0
46.11,1.47,9,2.4,0,0,1,71.7
48.95,4.71,3,5.8,0,0,0,108.5
208.9,13.32,3,1.1,0,0,1,305.0
13.68,1.48,7,1.5,1,0,0,37.6
64.21,13.19,3,6.0,0,1,0,184.2
252.85,10.68,6,9.7,0,1,1,382.4
139.91,11.0,4,5.3,0,0,0,228.6
21.88,11.22,6,6.6,0,1,0,101.5
7.62,1.06,9,7.8,0,1,0,81.6
3.99,9.25,5,7.3,0,0,0,66.9
3.09,2.4,3,9.3,0,1,0,72.7
4.61,7.18,1,3.1,1,0,0,54.5
194.46,2.89,8,1.9,0,1,1,260.1
216.88,6.49,7,1.6,0,0,0,349.1
6.15,9.77,6,9.0,0,0,0,55.5
4.27,1.89,7,5.7,1,1,0,79.0
54.62,19.06,5,2.6,0,0,0,128.2
85.43,17.92,7,7.4,1,1,1,155.5
70.99,4.65,3,7.4,1,0,0,192.5
1.0,5.94,2,1.7,1,0,0,44.2
28.52,22.3,5,5.4,0,0,0,86.6
63.65,8.41,4,8.1,0,0,0,145.9
83.79,1.38,1,7.1,1,0,1,152.1
59.26,9.84,1,4.5,0,0,0,127.3
20.0,16.48,10,6.6,0,0,0,64.2
15.79,49.96,6,7.9,1,1,0,104.1
88.31,2.1,3,6.8,0,0,0,165.3
39.19,5.85,6,5.3,1,1,1,89.3
14.67,3.77,4,4.2,1,0,0,18.3
100.99,15.24,6,8.2,0,0,0,179.6
84.84,43.52,6,3.8,0,1,0,178.7
34.01,17.74,15,7.4,0,0,0,74.2
83.13,4.99,9,7.3,0,0,0,142.4
5.46,11.8,6,5.7,0,1,0,51.8
119.02,7.7,7,7.8,0,0,0,233.1
190.42,26.15,6,8.5,0,0,1,274.9
1.0,15.36,3,1.7,0,0,0,10.0
100.8,7.78,7,5.9,0,1,0,186.1
69.71,5.28,5,3.1,1,0,0,154.2
96.58,6.79,5,8.2,0,0,0,189.2
17.61,17.78,4,4.9,1,0,0,56.8
155.09,3.41,2,8.9,0,0,1,220.8
89.46,7.47,2,6.8,0,0,0,179.4
26.57,24.39,10,2.0,0,1,0,57.7
77.66,0.87,8,3.3,1,0,0,141.6
27.76,4.57,4,4.6,0,0,0,53.6
20.0,5.42,6,4.5,0,1,0,58.4
7.89,24.66,6,4.6,0,0,0,33.2
131.32,16.98,3,9.1,0,1,0,274.2
13.17,2.9,7,5.1,0,1,1,79.2
35.79,3.24,6,1.8,0,0,0,87.8
37.59,7.64,7,3.8,0,0,0,78.8
1.72,3.16,8,5.0,1,0,0,10.0
79.64,41.03,5,4.1,1,0,0,175.7
59.12,5.11,4,3.1,1,0,1,90.2
17.1,19.63,6,4.8,0,0,0,107.4
135.03,3.33,4,9.0,0,0,1,235.7
